"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"2539","02/18/2017","Charlotte","Old Dominion","A",48,72,67.8375,"L"
"2640","02/23/2017","Charlotte","Western Ky.","H",83,77,73.1625,"W"
"2743","02/25/2017","Charlotte","Marshall","H",89,93,85.5875,"L"
"2843","03/02/2017","Charlotte","UTSA","A",76,75,70.0875,"W"
"2938","03/04/2017","Charlotte","UTEP","A",67,74,72.5625,"L"
"3042","03/08/2017","Charlotte","UAB","N",73,74,68.3125,"L"
"1154","11/11/2016","Chattanooga","Tennessee","A",82,69,75.8375,"W"
"2160","11/13/2016","Chattanooga","North Carolina","A",57,97,78.2375,"L"
"640","11/26/2016","Chattanooga","Kennesaw St.","A",88,71,68,"W"
"741","11/29/2016","Chattanooga","Coastal Caro.","A",68,52,62.7,"W"
"839","12/03/2016","Chattanooga","La.-Monroe","H",79,52,65.7875,"W"
"939","12/06/2016","Chattanooga","Marshall","H",96,85,76.65,"W"
"1155","12/17/2016","Chattanooga","Vanderbilt","A",74,76,66.4,"L"
"1240","12/21/2016","Chattanooga","Jacksonville St.","H",73,57,66.4875,"W"
"1343","12/31/2016","Chattanooga","Western Caro.","A",64,48,63.4125,"W"
"1443","01/02/2017","Chattanooga","UNCG","A",68,73,66.2875,"L"
"1543","01/05/2017","Chattanooga","Wofford","H",77,66,65.8625,"W"
"1641","01/07/2017","Chattanooga","Furman","H",80,64,60.7375,"W"
"1741","01/11/2017","Chattanooga","The Citadel","H",83,73,74.5875,"W"
"1842","01/14/2017","Chattanooga","Mercer","A",70,68,65.55,"W"
"1943","01/21/2017","Chattanooga","Samford","H",82,78,71.275,"W"
"2041","01/25/2017","Chattanooga","VMI","H",64,80,71.425,"L"
"2161","01/28/2017","Chattanooga","ETSU","A",71,76,71.325,"L"
"2247","02/02/2017","Chattanooga","UNCG","H",91,68,69.8375,"W"
"2342","02/04/2017","Chattanooga","Western Caro.","H",77,65,65.2125,"W"
"2442","02/09/2017","Chattanooga","Furman","A",56,60,59.6,"L"
"2540","02/11/2017","Chattanooga","Wofford","A",73,65,64.125,"W"
"2641","02/15/2017","Chattanooga","VMI","A",74,68,65.1875,"W"
"2744","02/18/2017","Chattanooga","ETSU","H",51,65,65.2,"L"
"2844","02/22/2017","Chattanooga","Samford","A",68,72,71.7625,"L"
"2939","02/25/2017","Chattanooga","Mercer","H",54,64,61.55,"L"
"3043","02/27/2017","Chattanooga","The Citadel","A",76,85,70.325,"L"
"3136","03/04/2017","Chattanooga","Wofford","N",67,79,67.025,"L"
"2162","11/17/2016","Chicago St.","Wisconsin","A",51,69,64.8875,"L"
"378","11/19/2016","Chicago St.","Oakland","A",79,107,87.9875,"L"
"541","11/26/2016","Chicago St.","Notre Dame","A",60,91,68.4375,"L"
"641","11/30/2016","Chicago St.","Ill.-Chicago","A",58,74,71.05,"L"
"742","12/03/2016","Chicago St.","Western Ill.","A",83,76,69.4,"W"
"940","12/11/2016","Chicago St.","Saint Louis","A",43,45,59.825,"L"
"1044","12/14/2016","Chicago St.","Northwestern","A",64,68,64.0125,"L"
"1156","12/17/2016","Chicago St.","DePaul","A",61,109,74.95,"L"
"1241","12/19/2016","Chicago St.","Missouri St.","A",46,66,61.3875,"L"
"1344","12/22/2016","Chicago St.","Southeast Mo. St.","N",74,65,60.7875,"W"
"1444","12/23/2016","Chicago St.","Troy","N",65,83,68.075,"L"
"1544","12/28/2016","Chicago St.","Valparaiso","A",61,80,74.075,"L"
"1742","01/05/2017","Chicago St.","UTRGV","H",64,83,77.925,"L"
"1843","01/07/2017","Chicago St.","New Mexico St.","H",62,78,66.05,"L"
"1944","01/12/2017","Chicago St.","Utah Valley","A",70,61,71.475,"W"
"2042","01/14/2017","Chicago St.","Seattle U","A",50,65,65.9125,"L"
"2248","01/21/2017","Chicago St.","UTRGV","A",77,85,84,"L"
"2343","01/26/2017","Chicago St.","CSU Bakersfield","H",59,75,72.0625,"L"
"2443","01/28/2017","Chicago St.","Grand Canyon","H",77,85,88.95,"L"
"2541","02/04/2017","Chicago St.","New Mexico St.","A",51,86,67.8,"L"
"2642","02/09/2017","Chicago St.","Seattle U","H",65,90,68.2875,"L"
"2745","02/11/2017","Chicago St.","Utah Valley","H",54,87,74.6625,"L"
"2845","02/18/2017","Chicago St.","UMKC","A",65,84,72.8875,"L"
"2940","02/23/2017","Chicago St.","Grand Canyon","A",59,82,70.025,"L"
"3044","02/25/2017","Chicago St.","CSU Bakersfield","A",49,69,68.7625,"L"
"3137","03/04/2017","Chicago St.","UMKC","H",82,87,73.6375,"L"
"3233","03/09/2017","Chicago St.","New Mexico St.","N",53,67,64.6875,"L"
"379","11/19/2016","Cincinnati","Rhode Island","N",71,76,62.2125,"L"
"440","11/20/2016","Cincinnati","Penn St.","N",71,50,69.725,"W"
"542","11/23/2016","Cincinnati","Samford","H",70,55,64.8625,"W"
"642","11/26/2016","Cincinnati","Lipscomb","H",91,68,74.8125,"W"
"743","12/01/2016","Cincinnati","Iowa St.","A",55,54,63.4875,"W"
"1045","12/13/2016","Cincinnati","Texas Southern","H",96,58,71.8625,"W"
"1157","12/17/2016","Cincinnati","Fairleigh Dickinson","H",119,68,82.1125,"W"
"1242","12/22/2016","Cincinnati","Marshall","H",93,91,82.3125,"W"
"1345","12/28/2016","Cincinnati","Temple","A",56,50,69.7625,"W"
"1445","01/01/2017","Cincinnati","Tulane","H",92,56,73.1875,"W"
"1545","01/07/2017","Cincinnati","Houston","A",67,58,65.8125,"W"
"1642","01/12/2017","Cincinnati","SMU","H",66,64,58.0375,"W"
"1743","01/15/2017","Cincinnati","East Carolina","A",55,46,62.575,"W"
"1844","01/18/2017","Cincinnati","Temple","H",81,74,65.8125,"W"
"1945","01/21/2017","Cincinnati","Tulane","A",78,61,67.3375,"W"
"2043","01/26/2017","Cincinnati","Xavier","H",86,78,66.25,"W"
"2163","01/29/2017","Cincinnati","South Fla.","H",94,53,73.375,"W"
"2249","02/01/2017","Cincinnati","Tulsa","A",57,55,59.2125,"W"
"2344","02/04/2017","Cincinnati","UConn","H",82,68,66.675,"W"
"2444","02/08/2017","Cincinnati","UCF","H",60,50,60.8,"W"
"2542","02/12/2017","Cincinnati","SMU","A",51,60,54.175,"L"
"2643","02/15/2017","Cincinnati","South Fla.","A",68,54,62.55,"W"
"2746","02/18/2017","Cincinnati","Tulsa","H",80,60,65.7125,"W"
"2846","02/23/2017","Cincinnati","Memphis","H",87,74,65.5,"W"
"2941","02/26/2017","Cincinnati","UCF","A",49,53,59.8875,"L"
"3045","03/02/2017","Cincinnati","Houston","H",65,47,61.725,"W"
"3138","03/05/2017","Cincinnati","UConn","A",67,47,61.3125,"W"
"3234","03/10/2017","Cincinnati","Tulsa","N",80,61,64.025,"W"
"3317","03/11/2017","Cincinnati","UConn","H",81,71,61.3625,"W"
"3417","03/12/2017","Cincinnati","SMU","N",56,71,59.8625,"L"
"3513","03/17/2017","Cincinnati","Kansas St.","N",75,61,58.2875,"W"
"3611","03/19/2017","Cincinnati","UCLA","N",67,79,63.25,"L"
"1158","11/11/2016","Clemson","Georgia","H",74,64,67.4125,"W"
"2164","11/17/2016","Clemson","Davidson","N",95,78,71.9,"W"
"380","11/18/2016","Clemson","Xavier","N",77,83,75.1875,"L"
"441","11/20/2016","Clemson","Oklahoma","N",64,70,70.15,"L"
"543","11/25/2016","Clemson","High Point","H",83,74,68.5,"W"
"643","11/30/2016","Clemson","Nebraska","H",60,58,65.3875,"W"
"744","12/04/2016","Clemson","Coppin St.","H",85,43,66.4375,"W"
"840","12/10/2016","Clemson","Mercer","H",90,47,63.025,"W"
"941","12/13/2016","Clemson","South Carolina St.","H",93,65,67.25,"W"
"1159","12/21/2016","Clemson","South Carolina","A",62,60,69.6625,"W"
"1243","12/28/2016","Clemson","UNCW","H",87,73,72.1875,"W"
"1346","12/31/2016","Clemson","Wake Forest","A",73,68,70.3625,"W"
"1446","01/03/2017","Clemson","North Carolina","H",86,89,78.8625,"L"
"1546","01/07/2017","Clemson","Notre Dame","A",70,75,61.825,"L"
"1643","01/12/2017","Clemson","Georgia Tech","A",63,75,69.05,"L"
"1744","01/14/2017","Clemson","Virginia","H",73,77,65.3875,"L"
"1845","01/19/2017","Clemson","Louisville","A",60,92,67.3875,"L"
"1946","01/22/2017","Clemson","Virginia Tech","H",81,82,68.65,"L"
"2044","01/28/2017","Clemson","Pittsburgh","A",67,60,58.3625,"W"
"2165","02/01/2017","Clemson","Georgia Tech","H",74,62,71.0875,"W"
"2250","02/05/2017","Clemson","Florida St.","A",61,109,73.3625,"L"
"2345","02/07/2017","Clemson","Syracuse","H",81,82,65.075,"L"
"2445","02/11/2017","Clemson","Duke","A",62,64,62.8125,"L"
"2543","02/14/2017","Clemson","Wake Forest","H",95,83,79.6375,"W"
"2644","02/18/2017","Clemson","Miami (FL)","A",65,71,60.15,"L"
"2747","02/21/2017","Clemson","Virginia Tech","A",70,71,61.275,"L"
"2847","02/25/2017","Clemson","Florida St.","H",74,76,64.25,"L"
"3235","03/08/2017","Clemson","Duke","N",72,79,70.45,"L"
"3318","03/14/2017","Clemson","Oakland","H",69,74,70.9125,"L"
"1160","11/12/2016","Cleveland St.","Kent St.","N",74,79,73.0375,"L"
"381","11/18/2016","Cleveland St.","UT Martin","A",74,85,83.45,"L"
"442","11/23/2016","Cleveland St.","Kentucky","A",70,101,81.6875,"L"
"544","11/27/2016","Cleveland St.","Duquesne","A",71,78,78.0625,"L"
"841","12/07/2016","Cleveland St.","Western Mich.","H",85,62,65.9625,"W"
"942","12/10/2016","Cleveland St.","Purdue","A",53,77,69.175,"L"
"1046","12/17/2016","Cleveland St.","Ohio","A",53,71,75.025,"L"
"1347","12/29/2016","Cleveland St.","Green Bay","H",75,76,83.9125,"L"
"1447","12/31/2016","Cleveland St.","Milwaukee","H",62,53,56.8875,"W"
"1547","01/05/2017","Cleveland St.","Wright St.","A",51,55,60.1625,"L"
"1644","01/07/2017","Cleveland St.","Northern Ky.","A",75,83,64.7625,"L"
"1745","01/12/2017","Cleveland St.","Ill.-Chicago","H",54,59,71.2875,"L"
"1846","01/14/2017","Cleveland St.","Valparaiso","H",67,78,66.225,"L"
"1947","01/16/2017","Cleveland St.","Oakland","A",76,65,75.375,"W"
"2045","01/20/2017","Cleveland St.","Milwaukee","A",62,63,62.35,"L"
"2166","01/23/2017","Cleveland St.","Green Bay","A",73,83,72.725,"L"
"2251","01/28/2017","Cleveland St.","Youngstown St.","A",64,67,68.4375,"L"
"2346","02/02/2017","Cleveland St.","Detroit Mercy","H",90,73,71.35,"W"
"2446","02/04/2017","Cleveland St.","Oakland","H",51,53,65.4125,"L"
"2544","02/09/2017","Cleveland St.","Valparaiso","A",57,78,66.9625,"L"
"2645","02/11/2017","Cleveland St.","Ill.-Chicago","A",66,63,67.525,"W"
"2748","02/16/2017","Cleveland St.","Northern Ky.","H",60,62,62.7875,"L"
"2848","02/18/2017","Cleveland St.","Wright St.","H",68,74,78.9,"L"
"2942","02/21/2017","Cleveland St.","Detroit Mercy","A",83,91,75.425,"L"
"3046","02/25/2017","Cleveland St.","Youngstown St.","H",69,55,66.55,"W"
"3139","03/03/2017","Cleveland St.","Youngstown St.","N",69,84,67.8625,"L"
"2167","11/14/2016","Coastal Caro.","Col. of Charleston","H",64,71,62.7875,"L"
"382","11/16/2016","Coastal Caro.","Coppin St.","H",89,59,73.425,"W"
"545","11/21/2016","Coastal Caro.","Southern Utah","N",83,68,70.7625,"W"
"644","11/23/2016","Coastal Caro.","Wake Forest","A",74,86,79.7625,"L"
"943","12/03/2016","Coastal Caro.","UNC Asheville","H",77,79,73.8375,"L"
"1161","12/10/2016","Coastal Caro.","N.C. Central","H",70,67,65.675,"W"
"1348","12/19/2016","Coastal Caro.","Wofford","H",74,75,65.125,"L"
"1448","12/31/2016","Coastal Caro.","UT Arlington","A",69,90,71.9125,"L"
"1548","01/02/2017","Coastal Caro.","Texas St.","A",60,53,59.55,"W"
"1746","01/09/2017","Coastal Caro.","Little Rock","H",66,63,65.725,"W"
"1948","01/21/2017","Coastal Caro.","Georgia St.","A",56,76,68.35,"L"
"2046","01/23/2017","Coastal Caro.","Ga. Southern","A",80,91,74.3375,"L"
"2168","01/28/2017","Coastal Caro.","Texas St.","H",50,52,65.2,"L"
"2252","01/30/2017","Coastal Caro.","UT Arlington","H",72,70,73.875,"W"
"2347","02/04/2017","Coastal Caro.","Little Rock","A",82,75,67.8375,"W"
"2545","02/11/2017","Coastal Caro.","Ga. Southern","H",82,70,70.4,"W"
"2646","02/13/2017","Coastal Caro.","Georgia St.","H",65,64,65.5,"W"
"2749","02/18/2017","Coastal Caro.","Troy","A",78,87,69.925,"L"
"2849","02/20/2017","Coastal Caro.","South Ala.","A",81,77,78.0375,"W"
"2943","02/25/2017","Coastal Caro.","Louisiana","H",77,79,68.2125,"L"
"3047","02/27/2017","Coastal Caro.","La.-Monroe","H",77,72,66.025,"W"
"3236","03/08/2017","Coastal Caro.","South Ala.","N",80,67,70.7625,"W"
"3319","03/10/2017","Coastal Caro.","UT Arlington","N",51,74,74.8125,"L"
"3418","03/15/2017","Coastal Caro.","Hampton","H",83,67,77.75,"W"
"3514","03/20/2017","Coastal Caro.","Loyola Maryland","H",72,63,75.3375,"W"
"3612","03/22/2017","Coastal Caro.","Ill.-Chicago","H",89,78,77.6375,"W"
"3710","03/27/2017","Coastal Caro.","Wyoming","H",91,81,76.7125,"W"
"383","03/29/2017","Coastal Caro.","Wyoming","A",57,81,73.975,"L"
"391","03/31/2017","Coastal Caro.","Wyoming","A",59,83,69.8375,"L"
"1162","11/11/2016","Col. of Charleston","The Citadel","H",81,68,80.9375,"W"
"443","11/18/2016","Col. of Charleston","UCF","H",40,60,60.3625,"L"
"546","11/20/2016","Col. of Charleston","Wake Forest","H",61,78,65.0875,"L"
"645","11/23/2016","Col. of Charleston","Villanova","A",47,63,60.625,"L"
"745","11/27/2016","Col. of Charleston","USC Upstate","H",72,60,65.4375,"W"
"842","12/01/2016","Col. of Charleston","Navy","H",70,64,67.825,"W"
"944","12/04/2016","Col. of Charleston","Davidson","H",76,61,64.6625,"W"
"1163","12/15/2016","Col. of Charleston","East Carolina","A",53,35,64.225,"W"
"1244","12/19/2016","Col. of Charleston","LSU","A",65,75,70.7875,"L"
"1349","12/22/2016","Col. of Charleston","Western Caro.","A",77,59,64.875,"W"
"1449","12/31/2016","Col. of Charleston","Elon","A",66,54,61.0375,"W"
"1549","01/02/2017","Col. of Charleston","Delaware","A",65,56,59.075,"W"
"1645","01/05/2017","Col. of Charleston","Towson","H",62,57,63.45,"W"
"1747","01/07/2017","Col. of Charleston","Hofstra","H",77,71,60.05,"W"
"1847","01/12/2017","Col. of Charleston","James Madison","A",53,51,59.15,"W"
"1949","01/14/2017","Col. of Charleston","William & Mary","H",77,67,73.7625,"W"
"2047","01/19/2017","Col. of Charleston","UNCW","H",59,65,76.4,"L"
"2169","01/21/2017","Col. of Charleston","James Madison","H",73,60,63.5875,"W"
"2253","01/26/2017","Col. of Charleston","Towson","A",77,83,77.275,"L"
"2348","01/28/2017","Col. of Charleston","Drexel","A",90,76,67.375,"W"
"2447","02/02/2017","Col. of Charleston","UNCW","A",67,66,68.9,"W"
"2546","02/04/2017","Col. of Charleston","Elon","H",71,58,70.55,"W"
"2647","02/09/2017","Col. of Charleston","Northeastern","H",72,73,64.6,"L"
"2750","02/11/2017","Col. of Charleston","William & Mary","A",79,89,67.7625,"L"
"2850","02/16/2017","Col. of Charleston","Hofstra","A",76,72,63.725,"W"
"2944","02/18/2017","Col. of Charleston","Northeastern","A",85,71,59.9375,"W"
"3048","02/23/2017","Col. of Charleston","Delaware","H",78,65,65.6625,"W"
"3140","02/25/2017","Col. of Charleston","Drexel","H",80,67,68.4625,"W"
"3237","03/04/2017","Col. of Charleston","James Madison","N",67,62,62.2875,"W"
"3320","03/05/2017","Col. of Charleston","Towson","N",67,59,63.0625,"W"
"3419","03/06/2017","Col. of Charleston","UNCW","N",69,78,66.525,"L"
"3515","03/14/2017","Col. of Charleston","Colorado St.","A",74,81,69.1,"L"
"1164","11/11/2016","Colgate","Syracuse","A",55,83,69,"L"
"2170","11/16/2016","Colgate","Cornell","A",67,63,70.7625,"W"
"384","11/19/2016","Colgate","NJIT","A",68,74,70.45,"L"
"444","11/23/2016","Colgate","Penn St.","A",59,72,68.3625,"L"
"547","11/26/2016","Colgate","Columbia","A",78,81,74.425,"L"
"746","12/02/2016","Colgate","The Citadel","A",101,108,81.6875,"L"
"945","12/04/2016","Colgate","USC Upstate","N",65,71,67.7,"L"
"1245","12/19/2016","Colgate","Notre Dame","A",62,77,68.65,"L"
"1350","12/22/2016","Colgate","Duquesne","A",57,70,67.3875,"L"
"1450","12/30/2016","Colgate","Lafayette","A",85,75,70.15,"W"
"1646","01/05/2017","Colgate","Holy Cross","H",61,67,59.625,"L"
"1748","01/08/2017","Colgate","Navy","A",55,67,64.1625,"L"
"2171","01/21/2017","Colgate","Loyola Maryland","H",52,49,59.25,"W"
"2254","01/25/2017","Colgate","Lehigh","H",62,76,65.3625,"L"
"2448","02/01/2017","Colgate","Holy Cross","A",50,56,62.8375,"L"
"2547","02/04/2017","Colgate","Navy","H",55,52,61.9875,"W"
"2945","02/19/2017","Colgate","Loyola Maryland","A",66,56,67.025,"W"
"3049","02/22/2017","Colgate","Lehigh","A",69,87,65.1,"L"
"3141","02/25/2017","Colgate","Lafayette","H",69,73,63.55,"L"
"3238","03/02/2017","Colgate","Lehigh","A",72,77,69.425,"L"
"1165","11/11/2016","Colorado","Sacramento St.","H",90,53,69.2625,"W"
"2172","11/14/2016","Colorado","Seattle U","H",67,55,73.0625,"W"
"385","11/17/2016","Colorado","La.-Monroe","H",89,70,76.875,"W"
"445","11/21/2016","Colorado","Notre Dame","N",83,89,74.4,"L"
"548","11/22/2016","Colorado","Texas","N",68,54,62.5375,"W"
"646","11/27/2016","Colorado","Wofford","H",75,60,64.8125,"W"
"747","11/30/2016","Colorado","Colorado St.","H",58,72,68.7,"L"
"843","12/03/2016","Colorado","Portland","A",76,63,71.875,"W"
"946","12/07/2016","Colorado","Xavier","H",68,66,69.8125,"W"
"1351","12/22/2016","Colorado","Eastern Wash.","H",76,68,65.5375,"W"
"1451","01/01/2017","Colorado","Utah","A",60,76,68.4875,"L"
"1749","01/12/2017","Colorado","UCLA","H",89,104,75.825,"L"
"1848","01/15/2017","Colorado","Southern California","H",68,71,65.8125,"L"
"1950","01/18/2017","Colorado","Washington","A",83,85,77.5,"L"
"2048","01/21/2017","Colorado","Washington St.","A",89,91,75.8125,"L"
"2173","01/26/2017","Colorado","Oregon St.","H",85,78,67.875,"W"
"2255","01/28/2017","Colorado","Oregon","H",74,65,67.475,"W"
"2349","02/02/2017","Colorado","Stanford","A",81,74,75.85,"W"
"2548","02/09/2017","Colorado","Washington","H",81,66,65.3625,"W"
"2648","02/12/2017","Colorado","Washington St.","H",81,49,67.725,"W"
"2751","02/16/2017","Colorado","Oregon St.","A",60,52,63.175,"W"
"2851","02/18/2017","Colorado","Oregon","A",73,101,74.7375,"L"
"2946","02/23/2017","Colorado","Utah","H",81,86,68.75,"L"
"3050","03/02/2017","Colorado","Stanford","H",91,72,65.05,"W"
"3239","03/08/2017","Colorado","Washington St.","N",73,63,64.2875,"W"
"3420","03/15/2017","Colorado","UCF","A",74,79,65.025,"L"
"1166","11/13/2016","Colorado St.","New Mexico St.","H",64,61,67.6875,"W"
"386","11/20/2016","Colorado St.","Stanford","A",49,56,71.2125,"L"
"446","11/23/2016","Colorado St.","UMES","H",76,65,65.8375,"W"
"549","11/25/2016","Colorado St.","Southeastern La.","H",67,59,68.1875,"W"
"844","12/03/2016","Colorado St.","Wichita St.","H",67,82,68.925,"L"
"1047","12/10/2016","Colorado St.","Northern Colo.","H",81,64,73.95,"W"
"1167","12/17/2016","Colorado St.","Kansas St.","H",70,89,66.7125,"L"
"1246","12/19/2016","Colorado St.","Loyola Marymount","H",66,69,67.2125,"L"
"1352","12/22/2016","Colorado St.","Long Beach St.","A",55,56,66.6,"L"
"1452","12/28/2016","Colorado St.","UNLV","H",91,77,75.325,"W"
"1647","01/04/2017","Colorado St.","San Jose St.","A",76,71,66.6,"W"
"1849","01/14/2017","Colorado St.","New Mexico","H",71,84,73.675,"L"
"1951","01/18/2017","Colorado St.","Fresno St.","A",57,78,69.075,"L"
"2049","01/21/2017","Colorado St.","Utah St.","A",64,56,65.075,"W"
"2174","01/25/2017","Colorado St.","San Jose St.","H",81,72,72.6375,"W"
"2256","01/28/2017","Colorado St.","San Diego St.","A",78,77,61.975,"W"
"2449","02/04/2017","Colorado St.","UNLV","A",69,49,63.7,"W"
"2549","02/07/2017","Colorado St.","Utah St.","H",69,52,59.8,"W"
"2649","02/11/2017","Colorado St.","Fresno St.","H",78,62,68.875,"W"
"2752","02/14/2017","Colorado St.","Wyoming","A",78,73,74.5375,"W"
"2852","02/21/2017","Colorado St.","New Mexico","A",68,56,63.3875,"W"
"2947","02/25/2017","Colorado St.","San Diego St.","H",56,55,57.225,"W"
"3051","02/28/2017","Colorado St.","Wyoming","H",78,76,66.1,"W"
"3142","03/04/2017","Colorado St.","Nevada","A",72,85,72.575,"L"
"3321","03/10/2017","Colorado St.","San Diego St.","N",71,63,65.5,"W"
"3421","03/11/2017","Colorado St.","Nevada","N",71,79,72.425,"L"
"3613","03/20/2017","Colorado St.","CSU Bakersfield","H",63,81,70.925,"L"
"1168","11/11/2016","Columbia","Stony Brook","A",73,66,66.575,"W"
"2175","11/14/2016","Columbia","Saint Joseph's","A",65,85,67.7875,"L"
"387","11/21/2016","Columbia","Quinnipiac","A",86,78,76.15,"W"
"647","11/29/2016","Columbia","Hofstra","H",86,88,73.975,"L"
"748","12/01/2016","Columbia","Seton Hall","A",71,95,71.8125,"L"
"845","12/09/2016","Columbia","Navy","A",54,69,67.475,"L"
"1048","12/28/2016","Columbia","Miami (FL)","A",67,78,73.7875,"L"
"1247","01/02/2017","Columbia","Maine","A",98,73,78.1125,"W"
"1353","01/07/2017","Columbia","Howard","H",66,48,70.3625,"W"
"1453","01/14/2017","Columbia","Cornell","A",79,75,71.1,"W"
"1550","01/21/2017","Columbia","Cornell","H",62,67,74,"L"
"1648","01/27/2017","Columbia","Dartmouth","H",66,54,68.675,"W"
"1750","01/28/2017","Columbia","Harvard","H",65,62,65.025,"W"
"1850","02/03/2017","Columbia","Yale","H",78,87,72.975,"L"
"2050","02/10/2017","Columbia","Penn","A",62,70,65.3875,"L"
"2176","02/11/2017","Columbia","Princeton","A",59,61,60.375,"L"
"2257","02/17/2017","Columbia","Harvard","A",72,78,69.2125,"L"
"2350","02/18/2017","Columbia","Dartmouth","A",79,80,76.975,"L"
"2450","02/24/2017","Columbia","Princeton","H",45,64,59.4625,"L"
"2550","02/25/2017","Columbia","Penn","H",70,67,66.4125,"W"
"2753","03/04/2017","Columbia","Yale","A",71,75,69.2875,"L"
"1169","11/11/2016","Coppin St.","Hofstra","A",72,74,70,"L"
"2177","11/14/2016","Coppin St.","Valparaiso","A",58,78,74.6625,"L"
"550","11/18/2016","Coppin St.","Utah","A",51,94,75.5375,"L"
"749","11/25/2016","Coppin St.","Grand Canyon","A",37,70,65.425,"L"
