"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"374","02/19/2014","Arizona St.","Colorado","A",52,61,66.2375,"L"
"375","02/23/2014","Arizona St.","Utah","A",63,86,77.4875,"L"
"376","02/26/2014","Arizona St.","Stanford","H",76,64,64.7375,"W"
"377","03/01/2014","Arizona St.","California","H",78,60,61.8625,"W"
"378","03/04/2014","Arizona St.","Oregon","A",78,85,72.0625,"L"
"379","03/08/2014","Arizona St.","Oregon St.","A",76,78,70.875,"L"
"380","03/13/2014","Arizona St.","Stanford","N",58,79,65.1,"L"
"381","03/20/2014","Arizona St.","Texas","N",85,87,70.25,"L"
"382","11/15/2013","Ark.-Pine Bluff","Oklahoma St.","A",63,97,76.0875,"L"
"383","11/24/2013","Ark.-Pine Bluff","SMU","A",61,87,70,"L"
"384","11/26/2013","Ark.-Pine Bluff","Texas A&M","A",55,88,68.9,"L"
"385","11/29/2013","Ark.-Pine Bluff","Sam Houston St.","N",49,75,62.225,"L"
"386","11/30/2013","Ark.-Pine Bluff","Hampton","N",65,72,65.4,"L"
"387","12/13/2013","Ark.-Pine Bluff","Oregon St.","A",63,77,69.1875,"L"
"388","12/17/2013","Ark.-Pine Bluff","Creighton","A",51,88,62.525,"L"
"389","12/22/2013","Ark.-Pine Bluff","Iowa","A",61,86,75.95,"L"
"390","12/30/2013","Ark.-Pine Bluff","Auburn","A",59,91,75.2625,"L"
"391","01/04/2014","Ark.-Pine Bluff","Mississippi Val.","A",78,73,74.9875,"W"
"392","01/18/2014","Ark.-Pine Bluff","Southern U.","H",56,60,62.0125,"L"
"393","01/25/2014","Ark.-Pine Bluff","Prairie View","A",62,71,65.2875,"L"
"394","01/27/2014","Ark.-Pine Bluff","Texas Southern","A",71,72,65.55,"L"
"395","02/01/2014","Ark.-Pine Bluff","Grambling","H",66,64,62.1625,"W"
"396","02/03/2014","Ark.-Pine Bluff","Jackson St.","H",70,69,66.5875,"W"
"397","02/15/2014","Ark.-Pine Bluff","Southern U.","A",64,58,65.425,"W"
"398","02/22/2014","Ark.-Pine Bluff","Prairie View","H",76,61,72.5625,"W"
"399","02/23/2014","Ark.-Pine Bluff","Texas Southern","H",55,65,59.9375,"L"
"400","03/01/2014","Ark.-Pine Bluff","Grambling","A",61,52,67.325,"W"
"401","03/03/2014","Ark.-Pine Bluff","Jackson St.","A",66,59,69.1125,"W"
"402","03/08/2014","Ark.-Pine Bluff","Mississippi Val.","H",83,68,77.5,"W"
"403","11/08/2013","Arkansas","SIUE","H",99,65,76.95,"W"
"404","11/15/2013","Arkansas","Louisiana","H",76,63,74.875,"W"
"405","11/18/2013","Arkansas","SMU","H",89,78,76.175,"W"
"406","11/25/2013","Arkansas","California","N",77,85,73.9625,"L"
"407","11/26/2013","Arkansas","Minnesota","N",87,73,71.7125,"W"
"408","11/27/2013","Arkansas","Gonzaga","N",81,91,69.925,"L"
"409","12/03/2013","Arkansas","Southeastern La.","H",111,65,79.9,"W"
"410","12/07/2013","Arkansas","Clemson","H",74,68,68.25,"W"
"411","12/12/2013","Arkansas","Savannah St.","H",72,43,68.5,"W"
"412","12/19/2013","Arkansas","UT Martin","H",102,56,78.1,"W"
"413","12/21/2013","Arkansas","South Ala.","N",72,60,74.95,"W"
"414","12/28/2013","Arkansas","High Point","H",89,48,68.3875,"W"
"415","01/04/2014","Arkansas","UTSA","H",104,71,81.825,"W"
"416","01/08/2014","Arkansas","Texas A&M","A",53,69,68.8125,"L"
"417","01/11/2014","Arkansas","Florida","H",82,84,76.9875,"L"
"418","01/14/2014","Arkansas","Kentucky","H",87,85,78.7375,"W"
"419","01/18/2014","Arkansas","Georgia","A",61,66,72.0125,"L"
"420","01/22/2014","Arkansas","Tennessee","A",74,81,70.5625,"L"
"421","01/25/2014","Arkansas","Auburn","H",86,67,80.4875,"W"
"422","01/28/2014","Arkansas","Missouri","H",71,75,69.425,"L"
"423","02/01/2014","Arkansas","LSU","A",74,88,73.2125,"L"
"424","02/08/2014","Arkansas","Vanderbilt","A",77,75,63.1625,"W"
"425","02/13/2014","Arkansas","Missouri","A",85,86,74.3125,"L"
"426","02/15/2014","Arkansas","LSU","H",81,70,76.7625,"W"
"427","02/19/2014","Arkansas","South Carolina","H",71,64,70.7125,"W"
"428","02/22/2014","Arkansas","Mississippi St.","A",73,69,72.025,"W"
"429","02/27/2014","Arkansas","Kentucky","A",71,67,76.525,"W"
"430","03/01/2014","Arkansas","Georgia","H",87,75,72.4125,"W"
"431","03/05/2014","Arkansas","Ole Miss","H",110,80,83.925,"W"
"432","03/13/2014","Arkansas","South Carolina","N",69,71,66.9125,"L"
"433","03/18/2014","Arkansas","Indiana St.","H",91,71,77.1625,"W"
"434","03/24/2014","Arkansas","California","A",64,75,71.575,"L"
"435","11/11/2013","Arkansas St.","Jackson St.","A",65,61,69.575,"W"
"436","11/13/2013","Arkansas St.","UT Martin","H",72,62,71.8625,"W"
"437","11/16/2013","Arkansas St.","Wyoming","A",64,85,65.875,"L"
"438","11/18/2013","Arkansas St.","Colorado","A",70,93,76.1375,"L"
"439","11/24/2013","Arkansas St.","Central Ark.","H",99,56,80.4,"W"
"440","11/30/2013","Arkansas St.","Lamar University","A",95,89,71.9,"W"
"441","12/02/2013","Arkansas St.","Niagara","H",86,61,77.875,"W"
"442","12/14/2013","Arkansas St.","Nebraska","A",67,79,75.2375,"L"
"443","12/17/2013","Arkansas St.","Toledo","H",65,78,67.8875,"L"
"444","12/21/2013","Arkansas St.","Marshall","A",83,82,73.1375,"W"
"445","01/02/2014","Arkansas St.","UT Arlington","A",82,66,70.775,"W"
"446","01/04/2014","Arkansas St.","Texas St.","A",74,69,66.075,"W"
"447","01/09/2014","Arkansas St.","Troy","H",84,98,76.6375,"L"
"448","01/11/2014","Arkansas St.","South Ala.","H",72,60,64.1125,"W"
"449","01/16/2014","Arkansas St.","Georgia St.","A",72,73,64.725,"L"
"450","01/18/2014","Arkansas St.","Western Ky.","A",77,82,80.2375,"L"
"451","01/25/2014","Arkansas St.","Little Rock","H",77,49,70.275,"W"
"452","01/30/2014","Arkansas St.","La.-Monroe","A",65,72,63.975,"L"
"453","02/01/2014","Arkansas St.","Troy","A",83,73,70.375,"W"
"454","02/10/2014","Arkansas St.","Western Ky.","H",72,58,65.775,"W"
"455","02/13/2014","Arkansas St.","South Ala.","A",85,61,62.55,"W"
"456","02/15/2014","Arkansas St.","Louisiana","A",67,85,74.35,"L"
"457","02/20/2014","Arkansas St.","UT Arlington","H",83,60,68.025,"W"
"458","02/22/2014","Arkansas St.","Texas St.","H",73,68,67.3,"W"
"459","03/01/2014","Arkansas St.","Little Rock","A",67,74,66.925,"L"
"460","03/04/2014","Arkansas St.","Georgia St.","H",76,79,74.8875,"L"
"461","03/06/2014","Arkansas St.","La.-Monroe","H",64,58,65.45,"W"
"462","03/08/2014","Arkansas St.","Louisiana","H",76,77,69.1875,"L"
"463","03/14/2014","Arkansas St.","Little Rock","N",116,114,95.6625,"W"
"464","03/15/2014","Arkansas St.","Georgia St.","N",45,72,59.575,"L"
"465","11/09/2013","Army West Point","The Citadel","N",84,69,70.2375,"W"
"466","11/15/2013","Army West Point","NJIT","H",85,89,67.9125,"L"
"467","11/19/2013","Army West Point","Delaware","H",74,89,76.525,"L"
"468","11/24/2013","Army West Point","Notre Dame","A",60,93,77.3375,"L"
"469","11/30/2013","Army West Point","Houston Baptist","H",72,74,76.8875,"L"
"470","12/04/2013","Army West Point","Columbia","A",64,81,62.4125,"L"
"471","12/07/2013","Army West Point","St. Francis Brooklyn","H",67,54,70.55,"W"
"472","12/13/2013","Army West Point","Maine","A",90,80,76.875,"W"
"473","12/22/2013","Army West Point","Rutgers","A",72,75,64.975,"L"
"474","01/02/2014","Army West Point","Lafayette","A",85,66,67.55,"W"
"475","01/05/2014","Army West Point","Loyola Maryland","H",91,82,76.35,"W"
"476","01/08/2014","Army West Point","Lehigh","A",79,76,67.8625,"W"
"477","01/11/2014","Army West Point","Navy","A",60,55,62,"W"
"478","01/15/2014","Army West Point","Holy Cross","H",75,78,65.85,"L"
"479","01/19/2014","Army West Point","Bucknell","H",74,67,65.1875,"W"
"480","01/22/2014","Army West Point","Colgate","A",66,63,63.8625,"W"
"481","01/29/2014","Army West Point","Boston U.","A",81,86,84.45,"L"
"482","02/01/2014","Army West Point","Loyola Maryland","A",77,71,72.8,"W"
"483","02/05/2014","Army West Point","Lehigh","H",70,51,68.575,"W"
"484","02/08/2014","Army West Point","Navy","H",57,79,66.1,"L"
"485","02/12/2014","Army West Point","Holy Cross","A",63,66,63.175,"L"
"486","02/15/2014","Army West Point","Bucknell","A",61,73,62.075,"L"
"487","02/19/2014","Army West Point","Colgate","H",74,66,63.2125,"W"
"488","02/26/2014","Army West Point","Boston U.","H",70,71,67.025,"L"
"489","03/01/2014","Army West Point","Lafayette","H",87,84,72.4625,"W"
"490","03/05/2014","Army West Point","Bucknell","A",72,71,67.15,"W"
"491","03/08/2014","Army West Point","Boston U.","A",70,91,66.8625,"L"
"492","11/08/2013","Auburn","Nicholls St.","H",76,54,66.4625,"W"
"493","11/15/2013","Auburn","Northwestern St.","H",92,111,84.6625,"L"
"494","11/19/2013","Auburn","Jacksonville St.","H",78,54,64.5625,"W"
"495","11/23/2013","Auburn","Murray St.","H",75,67,66.825,"W"
"496","11/26/2013","Auburn","Tennessee St.","H",78,73,64.9875,"W"
"497","12/02/2013","Auburn","Iowa St.","A",70,99,81.1375,"L"
"498","12/08/2013","Auburn","Illinois","N",62,81,62.4625,"L"
"499","12/19/2013","Auburn","Clemson","H",66,64,61.7125,"W"
"500","12/22/2013","Auburn","Boston College","H",77,67,64.1125,"W"
"501","01/04/2014","Auburn","Florida A&M","H",81,50,74.325,"W"
"502","01/09/2014","Auburn","Ole Miss","A",62,65,60.55,"L"
"503","01/11/2014","Auburn","Missouri","H",68,70,66.4125,"L"
"504","01/15/2014","Auburn","Tennessee","A",67,78,72.95,"L"
"505","01/18/2014","Auburn","Florida","H",61,68,63.0625,"L"
"506","01/22/2014","Auburn","Mississippi St.","A",74,82,69.3,"L"
"507","02/01/2014","Auburn","Georgia","H",74,67,61.725,"W"
"508","02/05/2014","Auburn","South Carolina","A",79,74,67.475,"W"
"509","02/08/2014","Auburn","LSU","A",80,87,76.9875,"L"
"510","02/12/2014","Auburn","Kentucky","H",56,64,60.2,"L"
"511","02/15/2014","Auburn","Mississippi St.","H",92,82,79.7875,"W"
"512","02/19/2014","Auburn","Florida","A",66,71,59.6875,"L"
"513","02/22/2014","Auburn","Vanderbilt","H",59,67,62.3375,"L"
"514","02/26/2014","Auburn","South Carolina","H",83,67,70.75,"W"
"515","03/05/2014","Auburn","Tennessee","H",54,82,63.075,"L"
"516","03/08/2014","Auburn","Texas A&M","A",69,64,56.3125,"W"
"517","03/12/2014","Auburn","South Carolina","N",56,74,61.325,"L"
"518","11/14/2013","Austin Peay","Memphis","A",69,95,85.7125,"L"
"519","11/19/2013","Austin Peay","Southern Ill.","H",72,70,72.3,"W"
"520","11/21/2013","Austin Peay","Central Mich.","A",75,90,70.7875,"L"
"521","11/22/2013","Austin Peay","CSUN","N",77,80,75.725,"L"
"522","11/23/2013","Austin Peay","Montana St.","N",78,72,75.5375,"W"
"523","11/30/2013","Austin Peay","Youngstown St.","A",88,86,76.375,"W"
"524","12/04/2013","Austin Peay","ETSU","H",74,80,75.875,"L"
"525","12/07/2013","Austin Peay","Samford","A",63,85,73.5375,"L"
"526","12/14/2013","Austin Peay","Liberty","H",77,71,67.925,"W"
"527","12/17/2013","Austin Peay","Vanderbilt","A",56,58,70.075,"L"
"528","12/19/2013","Austin Peay","Lipscomb","H",83,88,78.5125,"L"
"529","12/21/2013","Austin Peay","ETSU","A",79,84,77.3125,"L"
"530","01/02/2014","Austin Peay","UT Martin","H",81,68,71.475,"W"
"531","01/04/2014","Austin Peay","Southeast Mo. St.","H",80,74,70.925,"W"
"532","01/11/2014","Austin Peay","Murray St.","A",67,89,71.475,"L"
"533","01/16/2014","Austin Peay","SIUE","A",67,71,69.575,"L"
"534","01/18/2014","Austin Peay","Eastern Ill.","A",64,67,59.1,"L"
"535","01/23/2014","Austin Peay","Jacksonville St.","H",59,71,66.1875,"L"
"536","01/25/2014","Austin Peay","Tennessee Tech","H",83,69,65.0625,"W"
"537","01/31/2014","Austin Peay","Murray St.","H",88,96,74.9,"L"
"538","02/06/2014","Austin Peay","Tennessee St.","A",75,65,68.35,"W"
"539","02/08/2014","Austin Peay","Belmont","A",68,93,71.2375,"L"
"540","02/13/2014","Austin Peay","Eastern Ill.","H",88,83,72.3,"W"
"541","02/15/2014","Austin Peay","SIUE","H",68,83,71.775,"L"
"542","02/19/2014","Austin Peay","Morehead St.","A",88,90,83.625,"L"
"543","02/22/2014","Austin Peay","Eastern Ky.","H",75,96,71.5,"L"
"544","02/27/2014","Austin Peay","Southeast Mo. St.","A",80,83,77.6375,"L"
"545","03/01/2014","Austin Peay","UT Martin","A",88,85,72.425,"W"
"546","11/08/2013","BYU","Weber St.","H",81,72,75.7375,"W"
"547","11/11/2013","BYU","Stanford","A",112,103,88.7875,"W"
"548","11/15/2013","BYU","Mt. St. Mary's","H",108,76,80.9,"W"
"549","11/20/2013","BYU","Iowa St.","H",88,90,85.2875,"L"
"550","11/25/2013","BYU","Texas","N",86,82,84.5125,"W"
"551","11/26/2013","BYU","Wichita St.","N",62,75,74.0625,"L"
"552","11/30/2013","BYU","Utah St.","N",85,74,74.8375,"W"
"553","12/03/2013","BYU","North Texas","H",97,67,90.025,"W"
"554","12/07/2013","BYU","Massachusetts","A",96,105,85.7,"L"
"555","12/11/2013","BYU","Prairie View","H",100,52,77.7125,"W"
"556","12/14/2013","BYU","Utah","A",64,81,74.325,"L"
"557","12/21/2013","BYU","Oregon","A",96,100,88.4125,"L"
"558","12/28/2013","BYU","Loyola Marymount","A",76,87,77.5875,"L"
"559","12/30/2013","BYU","Pepperdine","A",74,80,71.35,"L"
"560","01/04/2014","BYU","San Diego","H",87,53,65.975,"W"
"561","01/09/2014","BYU","Pepperdine","H",84,72,66.9875,"W"
"562","01/11/2014","BYU","Loyola Marymount","H",91,68,70.85,"W"
"563","01/16/2014","BYU","San Francisco","A",83,76,71.4875,"W"
"564","01/18/2014","BYU","Santa Clara","A",91,81,74.1125,"W"
"565","01/23/2014","BYU","Portland","A",110,114,96.95,"L"
"566","01/25/2014","BYU","Gonzaga","A",69,84,64.3375,"L"
"567","01/30/2014","BYU","Pacific","H",88,78,68.725,"W"
"568","02/06/2014","BYU","Santa Clara","H",89,76,71.9875,"W"
"569","02/08/2014","BYU","San Francisco","H",68,63,66.5,"W"
"570","02/13/2014","BYU","Pacific","A",82,89,72.9375,"L"
"571","02/20/2014","BYU","Gonzaga","H",73,65,71.1125,"W"
"572","02/22/2014","BYU","Portland","H",89,72,70.2375,"W"
"573","03/01/2014","BYU","San Diego","A",78,70,67.8125,"W"
"574","03/08/2014","BYU","Loyola Marymount","N",85,74,72.675,"W"
"575","03/10/2014","BYU","San Francisco","N",79,77,72.1625,"W"
"576","03/11/2014","BYU","Gonzaga","N",64,75,69.8,"L"
"577","03/20/2014","BYU","Oregon","N",68,87,72.15,"L"
"578","11/09/2013","Ball St.","Indiana St.","A",73,82,63.7375,"L"
"579","11/18/2013","Ball St.","Southeast Mo. St.","H",87,83,77.675,"W"
"580","11/23/2013","Ball St.","Butler","H",58,59,60.3125,"L"
"581","11/27/2013","Ball St.","Utah","A",69,88,69.1875,"L"
"582","11/30/2013","Ball St.","Cleveland St.","A",55,78,61.35,"L"
"583","12/04/2013","Ball St.","Valparaiso","H",50,69,66.1625,"L"
"584","12/17/2013","Ball St.","Marquette","A",53,91,72.6375,"L"
"585","12/21/2013","Ball St.","Southern Ill.","A",58,66,61.8125,"L"
"586","12/30/2013","Ball St.","James Madison","A",68,73,70.375,"L"
"587","01/11/2014","Ball St.","Kent St.","A",74,86,68.1375,"L"
"588","01/15/2014","Ball St.","Ohio","A",51,71,69.425,"L"
"589","01/18/2014","Ball St.","Miami (OH)","H",52,64,60.525,"L"
"590","01/23/2014","Ball St.","Buffalo","H",71,68,65.575,"W"
"591","01/26/2014","Ball St.","Western Mich.","A",53,62,69.375,"L"
"592","02/01/2014","Ball St.","Northern Ill.","H",65,67,69.25,"L"
"593","02/05/2014","Ball St.","Buffalo","A",48,69,65.6625,"L"
"594","02/08/2014","Ball St.","Toledo","H",73,80,77.2875,"L"
"595","02/12/2014","Ball St.","Eastern Mich.","H",62,73,64.975,"L"
"596","02/15/2014","Ball St.","Bowling Green","H",64,66,67.675,"L"
"597","02/19/2014","Ball St.","Central Mich.","A",95,101,89.55,"L"
"598","02/23/2014","Ball St.","Toledo","A",74,85,67.3125,"L"
"599","02/26/2014","Ball St.","Western Mich.","H",81,88,77.0625,"L"
"600","03/01/2014","Ball St.","Central Mich.","H",74,71,69.375,"W"
"601","03/04/2014","Ball St.","Eastern Mich.","A",58,72,67.1375,"L"
"602","03/08/2014","Ball St.","Northern Ill.","A",56,70,62.5375,"L"
"603","03/10/2014","Ball St.","Ohio","A",64,76,67.7625,"L"
"604","11/08/2013","Baylor","Colorado","N",72,60,65.1875,"W"
"605","11/12/2013","Baylor","South Carolina","H",66,64,65.2875,"W"
"606","11/17/2013","Baylor","Louisiana","H",87,68,68.35,"W"
"607","11/20/2013","Baylor","Charleston So.","H",69,64,65.7875,"W"
"608","11/26/2013","Baylor","Dayton","N",67,66,61.15,"W"
"609","11/27/2013","Baylor","Syracuse","N",67,74,61.4625,"L"
"610","12/06/2013","Baylor","Kentucky","N",67,62,60.1875,"W"
"611","12/18/2013","Baylor","Northwestern St.","H",91,84,69.975,"W"
"612","12/22/2013","Baylor","Southern U.","H",81,56,68.175,"W"
"613","12/30/2013","Baylor","Oral Roberts","H",81,55,65.7125,"W"
"614","01/03/2014","Baylor","Savannah St.","H",80,50,60.6,"W"
"615","01/07/2014","Baylor","Iowa St.","A",72,87,74.4375,"L"
"616","01/11/2014","Baylor","TCU","H",88,62,65.2375,"W"
"617","01/15/2014","Baylor","Texas Tech","A",72,82,61.0875,"L"
"618","01/18/2014","Baylor","Oklahoma","H",64,66,67.5,"L"
"619","01/20/2014","Baylor","Kansas","A",68,78,63.6375,"L"
"620","01/25/2014","Baylor","Texas","H",60,74,71.675,"L"
"621","01/28/2014","Baylor","West Virginia","H",64,66,63.025,"L"
"622","02/01/2014","Baylor","Oklahoma St.","A",76,70,69,"W"
"623","02/04/2014","Baylor","Kansas","H",52,69,66.2375,"L"
"624","02/08/2014","Baylor","Oklahoma","A",72,88,63.525,"L"
"625","02/12/2014","Baylor","TCU","A",91,58,64.525,"W"
"626","02/15/2014","Baylor","Kansas St.","H",87,73,80.85,"W"
"627","02/17/2014","Baylor","Oklahoma St.","H",70,64,67.1625,"W"
"628","02/22/2014","Baylor","West Virginia","A",88,75,60.425,"W"
"629","02/26/2014","Baylor","Texas","A",69,74,58.425,"L"
"630","03/01/2014","Baylor","Texas Tech","H",59,49,52.975,"W"
"631","03/04/2014","Baylor","Iowa St.","H",74,61,62.0125,"W"
"632","03/08/2014","Baylor","Kansas St.","A",76,74,65.5125,"W"
"633","03/12/2014","Baylor","TCU","N",76,68,61.6,"W"
"634","03/13/2014","Baylor","Oklahoma","N",78,73,63.475,"W"
"635","03/14/2014","Baylor","Texas","N",86,69,63.025,"W"
"636","03/15/2014","Baylor","Iowa St.","N",65,74,63,"L"
"637","03/21/2014","Baylor","Nebraska","N",74,60,67.7,"W"
"638","03/23/2014","Baylor","Creighton","N",85,55,59.625,"W"
"639","03/27/2014","Baylor","Wisconsin","N",52,69,61.025,"L"
"640","11/08/2013","Belmont","Lipscomb","A",87,83,80.8625,"W"
"641","11/11/2013","Belmont","Richmond","A",61,69,66.2375,"L"
"642","11/14/2013","Belmont","Indiana St.","H",96,95,78.9375,"W"
"643","11/17/2013","Belmont","North Carolina","A",83,80,72.625,"W"
"644","11/20/2013","Belmont","Lipscomb","H",94,64,72.45,"W"
"645","11/23/2013","Belmont","Holy Cross","N",81,70,67.6875,"W"
"646","11/24/2013","Belmont","Hofstra","N",85,75,68.3125,"W"
"647","12/01/2013","Belmont","VCU","H",68,81,75.3625,"L"
"648","12/03/2013","Belmont","Middle Tenn.","A",70,58,66.5625,"W"
"649","12/14/2013","Belmont","South Dakota St.","A",72,85,68.375,"L"
"650","12/17/2013","Belmont","Denver","A",62,90,69.6875,"L"
"651","12/21/2013","Belmont","Kentucky","A",80,93,70.1375,"L"
"652","12/28/2013","Belmont","Indiana St.","A",73,85,72.475,"L"
"653","01/02/2014","Belmont","Jacksonville St.","H",78,67,60.3375,"W"
"654","01/04/2014","Belmont","Tennessee Tech","H",64,62,64.2375,"W"
"655","01/09/2014","Belmont","Southeast Mo. St.","A",107,94,70.2625,"W"
"656","01/11/2014","Belmont","UT Martin","A",87,72,72.325,"W"
"657","01/16/2014","Belmont","Eastern Ky.","A",63,74,65.6875,"L"
"658","01/18/2014","Belmont","Tennessee St.","A",79,65,66.1,"W"
"659","01/20/2014","Belmont","Fairfield","H",62,53,61.8875,"W"
"660","01/23/2014","Belmont","Morehead St.","H",80,66,61.6375,"W"
"661","01/25/2014","Belmont","Eastern Ky.","H",84,81,75.5375,"W"
"662","01/29/2014","Belmont","Morehead St.","A",76,73,67.0375,"W"
"663","02/01/2014","Belmont","Tennessee Tech","A",76,81,82.8625,"L"
"664","02/06/2014","Belmont","Murray St.","H",99,96,75.65,"W"
"665","02/13/2014","Belmont","Tennessee St.","H",73,71,65.3125,"W"
"666","02/20/2014","Belmont","Eastern Ill.","H",82,63,66.8375,"W"
"667","02/26/2014","Belmont","SIUE","A",94,75,72,"W"
"668","03/01/2014","Belmont","Jacksonville St.","A",76,53,65.45,"W"
"669","03/07/2014","Belmont","Morehead St.","N",86,63,67.825,"W"
"670","03/08/2014","Belmont","Eastern Ky.","N",73,79,63.85,"L"
"671","03/18/2014","Belmont","Green Bay","A",80,65,71.475,"W"
"672","03/21/2014","Belmont","Robert Morris","H",82,71,72.7875,"W"
"673","03/25/2014","Belmont","Clemson","A",68,73,63.0125,"L"
"674","11/12/2013","Bethune-Cookman","South Fla.","A",65,91,77.1625,"L"
"675","11/17/2013","Bethune-Cookman","UCF","A",63,83,67.2125,"L"
"676","11/21/2013","Bethune-Cookman","FIU","H",67,82,65.4875,"L"
"677","11/25/2013","Bethune-Cookman","New Mexico St.","A",56,79,56.675,"L"
"678","11/27/2013","Bethune-Cookman","Colorado St.","A",52,66,53.6625,"L"
"679","11/29/2013","Bethune-Cookman","Prairie View","H",80,89,61.6625,"L"
"680","11/30/2013","Bethune-Cookman","Northern Colo.","A",60,65,61.1125,"L"
"681","12/03/2013","Bethune-Cookman","Stetson","A",52,56,59.3625,"L"
"682","12/07/2013","Bethune-Cookman","Norfolk St.","A",45,59,61.3625,"L"
"683","12/09/2013","Bethune-Cookman","Hampton","A",52,85,63.5125,"L"
"684","12/17/2013","Bethune-Cookman","Youngstown St.","A",59,71,59.2125,"L"
"685","12/21/2013","Bethune-Cookman","North Florida","A",64,68,62.2375,"L"
"686","12/30/2013","Bethune-Cookman","Detroit Mercy","A",53,73,64.275,"L"
"687","01/03/2014","Bethune-Cookman","Northern Ill.","A",51,65,59.6625,"L"
"688","01/11/2014","Bethune-Cookman","N.C. A&T","H",67,70,63.6125,"L"
